collided,min_gap,min_ttc,TET,TIT,max_DRAC,min_time_headway,rms_accel,max_decel,rms_jerk,rms_gap_error,mean_time_gap,mean_T_pred,string_gain,mode,scenario,driver,driver_type
False,1.9419100283366513,1.6710506215313605,0.0,0.0,2.0790800952431945,1.3888983669067352,0.9239423178220452,6.200159549713135,1.5747611651508107,3.8894492871006996,2.1338189158695333,1.2171642822027207,,hybrid,hard_brake,1,truck
False,4.33740343158214,1.2001479682693696,0.2,0.0447747075273385,2.0828196496333065,0.423966238741056,0.7555315607875607,8.674508094787598,3.661718990923738,5.884034040487367,2.1680069810255977,2.0569827556610107,,oracle,cut_in,1,truck
False,4.240818937548627,1.1773017310392506,0.30000000000000004,0.05109826121521437,2.164440688908322,0.4171855701252191,0.7137613701175703,8.618001937866211,3.710053225784229,4.8256905897409625,1.4085000010058677,1.1300491253534952,,normal,cut_in,1,truck
False,4.411707795525434,1.1996808836735873,0.2,0.045045292402052954,2.084441818283334,0.4240295120147381,0.7845689924879871,8.630170822143555,3.6485022092544077,3.562033123504972,1.5449600067407046,1.308250729640325,,memoryless,cut_in,1,truck
False,4.3672579091636,1.1864404073029577,0.2,0.04819767948272491,2.131225462190289,0.42139284525194703,0.772452836996323,8.659788131713867,3.8383650241997787,3.381619383598115,1.4137832117425093,1.1276602005958558,,hybrid,cut_in,1,truck
False,30.856839360097148,13.24529019361277,0.0,0.0,0.09788637920189712,2.271294896795946,0.3767862670988739,0.9062389135360718,0.32733082164267563,20.595982355612062,2.712036529063531,2.0569827556610107,0.2249217775003032,oracle,sinusoidal,1,truck
False,19.283399578628863,8.055284136706696,0.0,0.0,0.21729088041459096,1.4855449212244147,0.5869285384376137,1.093287706375122,0.7787953592901835,13.865503334015482,1.7022362109912796,1.284979218840599,0.3834586898508521,normal,sinusoidal,1,truck
False,20.719838955261743,8.10416891941527,0.0,0.0,0.21925481633069113,1.629101936265006,0.721698564385989,1.2443007230758667,0.6708741022312019,8.888519537447747,1.750974115843474,1.3867101854085921,0.466701776985342,memoryless,sinusoidal,1,truck
False,18.58659316064154,8.002288110589355,0.0,0.0,0.224893386496996,1.4652247276022734,0.7367224959930352,1.5883783102035522,1.2429832593847892,8.349483073479451,1.6338056162840018,1.2516954284906388,0.48640603966698476,hybrid,sinusoidal,1,truck
False,10.025358779598681,11.125945783163491,0.0,0.0,0.04152430017361413,1.0808550151125713,0.211050912966567,0.7783568501472473,3.048429316891999,0.8328231444885779,1.0938873417590806,0.867055356502533,,oracle,following,2,urban
